,0,1,2,3,4,5
857,Bern,Di 20.05.2014,-,"Linda Shepard, Kommunikationsbeauftragte Information EDA, Tel.: +41 (0)79 544 48 16; Isabelle Wüthrich, Information EDA, Tel. +41 (0)79 513 27 04",Eidgenössisches Departement für auswärtige Angelegenheiten,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-5142.html
858,Bern,Mi 21.05.2014,-,"Linda Shepard, Kommunikationsbeauftragte Information EDA, Tel.: +41 (0)79 544 48 16; Isabelle Wüthrich, Information EDA, Tel. +41 (0)79 513 27 04",Eidgenössisches Departement für auswärtige Angelegenheiten,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-5143.html
859,Rest. Turnhalle; Kulturzentrum Progr; Speichergasse 4 3011 Bern,Di 27.05.2014 09:30,"Medienfrühstück; Referentinnen und Referenten: Jean-Marie Bornet Chef information et prévention, Police cantonale valaisanne; Christian Cudré-Mauroux, Chef des opérations, Police cantonale genevoise; Brigitta Gadient, Präsidentin Eidgenössische Kommission für Alkoholfragen EKAL; Reto Nause, Sicherheitsdirektor, Stadt Bern; Gabriela Scherer, Co-Leiterin Sektion Alkohol, Bundesamt für Gesundheit","Catherine Cossy; Communication, Office fédéral de la santé publique; Mediensprecherin, Bundesamt für Gesundheit; 031 322 95 05; media@bag.admin.ch",Bundesamt für Gesundheit,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-5144.html
860,Hotel Kreuz; Zeughausgasse 41; Saal Bovet (1. OG) 3011 Bern,Do 22.05.2014 10:15,"Medienkonferenz; Rund 20‘000 Staustunden pro Jahr sind zu viel! Das Schweizer Gewerbe muss arbeiten und die Schweiz mit Gütern versorgen können, anstatt im Stau zu stehen. Für den Wirtschaftsstandort Schweiz stehen punkto Mobilität entscheidende Weichenstellungen an. Nach dem Ja zur FABI-Vorlage muss nun auch für die Finanzierung der Strasse ein langfristig ausgerichteter Fonds eingerichtet werden; mit dem Strategischen Entwicklungsprogramm Nationalstrasse wird definiert, wo prioritär investiert werden muss und mit der Sanierung des Gotthard geht es um die Sicherung und Sicherstellung der wichtigen Verkehrsachse durch die Alpen. An der Medienorientierung nimmt das Gewerbe Stellung und zeigt auf, wie die Finanzierung ohne zusätzliche Belastungen für die Strassenbenützern gesichert werden kann. ; Referenten: • Hans-Ulrich Bigler, Direktor Schweizerischer Gewerbeverband sgv; • Urs Wernli, Zentralpräsident Auto Gewerbe Verband Schweiz AGVS; • Dr. Adrian Wyss, Geschäftsführer Swiss Retail Federation SRF",Bernhard Salzmann; Leiter Kommunikation Schweizerischer Gewerbeverband sgv; Tel. 031 380 14 14,Schweizerischer Gewerbeverband sgv,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-5145.html
861,"Zollstelle Zürich-Flughafen, Operations Center 4, 4. Stock; Bureau de douane Zürich-Flughafen (aéroport de Zurich), Operations Center, 4e étage; Ufficio doganale di Zurigo-Aeroporto, Operations Center 4, 4° piano Zürich-Flughafen",Di 22.07.2014 09:30,• Schweizer Aussenhandel: Ergebnisse im ersten Halbjahr 2014 und Entwicklungen seit der Wirtschafts- und Finanzkrise (2008); • Freihandelsabkommen und Aussenhandel; • Die Rolle der Zollverwaltung bei Freihandelsabkommen/Welche Dienstleistungen bietet der Zoll den Unternehmen?,"Walter Pavel; Leiter Kommunikation EZV; Responsable de la communication de l'AFD; Capo Comunicazione AFD; 058 462 65 13, walter.pavel@ezv.admin.ch",Eidgenössische Zollverwaltung,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-5147.html
862,"Medienzentrum Bundeshaus, kleiner Konferenzraum; Centre de presse du Palais fédéral, salle de conférences Bern",Mo 02.06.2014 10:00 - 11:00,"Medienkonferenz mit NR Stefan Müller-Altermatt, NR Barbara Schmid-Federer","Thomas Jauch, 079 260 15 63",CVP Schweiz,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-5148.html
863,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences Bern",Do 22.05.2014 10:00,"Medienkonferenz; Teilnehmer: Nationalrat Philipp Müller, Präsident FDP.Die Liberalen; Nationalrat Ruedi Noser; Nationalrat Andrea Caroni; Nationalrat Fathi Derde","Pia Guggenbühl, Kommunikationschefin, 079 566 60 10, guggenbuehl@fdp.ch; Aurélie Haenni, porte-parole romande, 079 315 78 48, haenni@fdp.ch",FDP.Die Liberalen,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-5149.html
864,Treffpunkt: vor dem Kiosk; Rendez-vous: devant le kiosque Flughafen Bern-Belp,Di 27.05.2014 06:30 - 10:00,"Es besteht die Möglichkeit, Interviews mit Vertreterinnen und Vertretern des Teams, der Humanitären Hilfe des Bundes und der Rettungskette Schweiz sowie des Flughafens Bern-Belp zu führen.","Stefan von Below; Mediensprecher Information EDA; Porte-parole, Information DFAE; Tel. 079 723 24 37",Eidgenössisches Departement für auswärtige Angelegenheiten,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-5150.html
865,Hotel Schweizerhof; Salon III; Bahnhof 11 3011 Bern,Di 27.05.2014 10:30,Medienkonferenz,"Helen Sandmeier; Medienstelle Schweizer Tierschutz STS; Service de presse, Protection Suisse des Animaux PSA; 079 357 32 04; media@tierschutz.com; www.tierschutz.com/media",Schweizer Tierschutz STS,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-5151.html
866,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences Bern",Di 20.05.2014 09:30,Point-de-Presse mit Bundesrätin Eveline Widmer-Schlumpf,"André Simonazzi, Bundesratssprecher; 058 462 37 03; andre.simonazzi@bk.admin.ch",Eidgenössisches Finanzdepartement,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-5153.html
867,"Medienzentrum Bundeshaus, kleiner Konferenzraum; Centre de presse du Palais fédéral, petite salle de conférences Bern",Di 27.05.2014 14:00,Point de presse,"Mediendienst fedpol; T +41 31 323 13 10, T +41 31 324 13 91",Bundesamt für Polizei,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-5154.html
868,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences Bern",Fr 23.05.2014 08:45 - 09:30,Medienkonferenz,alliance santé; Telefon +41 44 266 67 66; info@alliance-sante.ch,alliance santé,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-5155.html
869,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences Bern",Di 27.05.2014 09:15 - 10:15,Medienkonferenz; Das Nationale Forschungsprogramm «Gleichstellung der Geschlechter» (NFP 60) präsentiert seine Synthese,Abteilung Kommunikation SNF; Division Communication FNS; +41 32 308 22 22,Schweizerischer Nationalfonds SNF,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-5156.html
870,Vatter Business Center; Saal Schädelin; Bärenplatz 2 3011 Bern,Mo 16.06.2014 10:15,"«Reconnaissance International», die Wirtschaftsorganisation für Authentifizierungs-Technologien freut sich, Sie zur Medienkonferenz einzuladen; Herr Prof. Dr. Mark Pieth und Frau Prof. Dr. Krista Nadakavukaren Schefer, Juristische Fakultät der Universität Basel, werden gemeinsam mit Herrn Prof. Dr. Felix Gutzwiller, Präventivmediziner und Ständerat (FDP ZH), aufzeigen, wie dem Problem des Schmuggels und der Tabakproduktefälschungen international begegnet wird, welche Massnahmen greifen – und welche die Schweiz einführen soll. Programm: 10.15 Begrüssung, Kaffee und Gipfeli; 10.20 Prof. Dr. iur. Mark Pieth, Prof. Dr. Krista Nadakavukaren Schefer; «Internationales und Schweizer Recht – der Umgang der Schweiz mit unerlaubtem Handel von Tabakerzeugnissen»; 10.50 Prof. Dr. Felix Gutzwiller, Präventivmediziner, Ständerat FDP ZH; «Globale Gesundheit, globale Entwicklung: Schweizer Verantwortung im Kampf gegen den Tabakmissbrauch»; 11.15 Diskussion, Fragen; 11.45 Ende","Bettina Mutter, Dynamics Group AG, Tel. +41 31 312 28 42; Astrid Mitchell, Reconaissance International F +44 (0)1932 269917",Reconnaissance International,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-5157.html
871,Parlamentsgebäude; Palais du Parlement Bern,Mo 08.09.2014 14:30,Herbstsession der Eidgenössischen Räte (bis 26. September 2014),Bundesversammlung,Links   Die Bundesversammlung - Das Schweizer Parlament,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-5158.html
872,Kongresszentrum Le Régent; Centre de congrès « Le Régent »; Centro dei congressi Le Régent; Route des Mélèzes 28 3963 Crans-Montana (VS),Di 27.05.2014 08:15,"6. Wasserdialog Schweiz-China; Die Eröffnungsreden halten: • Bundesrätin Doris Leuthard, Vorsteherin UVEK; • Hu Siyi, chinesischer Vize-Wasserminister;; Am Point de Presse nach der Vertragsunterzeichnung nehmen zudem teil: • Josef Hess, Vizedirektor Bundesamt für Umwelt BAFU; • Pio Wennubst, Vizedirektor Direktion für Entwicklung und Zusammenarbeit DEZA; • Wu Hongwei Deputy Director General, Dept. of International Cooperation, Science & Technology, vom Chinesischen Wasserministerium; • Mr. Chen Jin, Vice Head, CRSRI (Changjiang Water Resources Commission); • Jacques Melly, Regierungsrat des Kantons Wallis, Vorsteher des Departements für Bau und Umwelt (DVBU)","Barbora Neveršil; Informationsbeauftragte, Bundesamt für Umwelt BAFU; Chargée d’information de l’Office fédéral de l’environnement (OFEV); Addetta stampa, Ufficio federale dell’ambiente (UFAM); 079 443 48 26",Bundesamt für Umwelt BAFU,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-5159.html
873,"Medienzentrum Bundeshaus, Konferenzsaal Bern",Di 03.06.2014 10:00,10:00 Uhr Medienkonferenz; 11:30 Uhr Fototermin auf dem Bundesplatz,Daniel Meier; Geschäftsführer Trägerverein Monetäre Modernisierung; daniel.meier@vollgeld-initiative.ch oder +41 (0)79 773 34 50,Initiativkomitee,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-5160.html
874,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences; Centro media di Palazzo federale, sala delle conferenze Bern",So 28.09.2014,Medienkonferenz des Bundesrates; Die Medienkonferenz wird live übertragen. Nähere Angaben zu Themen und Teilnehmerinnen und Teilnehmern werden kurz vor Beginn auf www.tv.admin.ch aufgeschaltet.,Der Bundesrat,Links   www.tv.admin.ch   Abstimmungsvorlagen,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-5161.html
875,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences; Centro media di Palazzo federale, sala delle conferenze Bern",Mi 21.05.2014 14:30,Medienkonferenz des Bundesrates; Die Medienkonferenz wird live übertragen. Nähere Angaben zu Themen und Teilnehmerinnen und Teilnehmern werden kurz vor Beginn auf www.tv.admin.ch aufgeschaltet.,Der Bundesrat,Links   www.tv.admin.ch,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-5162.html
876,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences Bern",Di 27.05.2014 13:00,"Medienkonferenz mit: Regula Rytz, Nationalrätin BE, Co-Präsidentin Grüne Schweiz; Maya Graf, Nationalrätin BL, Co-Präsidentin des Initiativkomitees; Robert Cramer, Ständerat GE, Co-Präsident des Initiativkomitees; Hansuli Huber, Geschäftsführer Schweizer Tierschutz; Fernand Cuche, Landwirt, ehem. Regierungsrat Kanton Neuenburg","Urs Scheuss, Fachsekretär/Secrétaire politique; 078 795 91 83",Grüne Partei der Schweiz,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-5163.html
877,Bundesamt für Migration; Office fédéral des migrations; Ufficio federale della migrazione; Quellenweg 6 3084 Bern-Wabern,Mo 26.05.2014 10:30 - 12:00,"Mit: Mario Gattiker, Direktor Bundesamt für Migration; Pius Betschart, Vizedirektor Bundesamt für Migration / Chef Direktionsbereich Asyl; Prof. Dr. Walter Kälin, Leiter des Schweizerischen Kompetenzzentrums für Menschenrechte; Susin Park, Leiterin UNHCR Büro Schweiz und Liechtenstein",medien@bfm.admin.ch,Staatssekretariat für Migration,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-5164.html
878,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences Bern",Fr 23.05.2014 16:45,Point de presse; Referenten: • Nationalrat Heinz Brand (GR); • Nationalrat Adrian Amstutz (BE); • Nationalrat Guy Parmelin (VD),"Martin Baltisser, Generalsekretär SVP, 031 300 58 58 / 079 351 92 22",SVP Schweiz,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-5165.html
879,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences; Centro media di Palazzo federale, sala delle conferenze 3003 Bern",Di 27.05.2014 10:45,"Medienkonferenz; Teilnehmende: · Christian Levrat, Ständerat FR, Präsident der SP Schweiz; · Barbara Gysi, Nationalrätin SG, Vizepräsidentin der SP Schweiz; · Evi Allemann, Nationalrätin BE; · Pierre-Alain Fridez, Nationalrat JU",Michael Sorg; Pressesprecher SP Schweiz / Porte-parole du PS Suisse; 031 329 69 82; presse@spschweiz.ch / presse@pssuisse.ch,SP Schweiz,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-5166.html
880,Interlaken,Do 05.06.2014 15:00,"Am 26.Juni findet der jährlich wiederkehrende Internationale UNO-Tag gegen den Drogenmissbrauch und Drogenhandel statt. Die Schweizerische Vereinigung Eltern gegen Drogen teilt die Meinung der UNO-Drogenkontrollbehörde (INCB), dass der Drogenkonsum vor allem für die Industriestaaten eine der grössten Gefahren für unsere Jugend darstellt und will mit dem Thema „Abheben ohne Drogen“ auf diesen Tag aufmerksam machen. Es werden sieben Nationalrätinnen und Nationalräte (Christian Wasserfallen, FDP; Marco Romano, CVP; Yannick Buttet, CVP; Lorenz Hess, BDP; Verena Herzog, SVP; Yvette Estermann, SVP; Andrea Geissbühler, SVP), die sich in der vergangenen Legislatur gegen eine Verharmlosung und Legalisierung von Drogen eingesetzt haben, mit einem Gleitschirmflug belohnt. Flugdatum ist am Donnerstag, den 5.6.2014, 15 h, Interlaken; Ausweichdatum ist am Donnerstag, den 12.6.2014,15 h, Interlaken","Sabina Geissbühler-Strupler, Präsidentin der Schweizerischen Vereinigung Eltern gegen Drogen; 031 302 32 92 oder 079 431 93 97, s.g.s@bluewin.ch.",Schweizerische Vereinigung Eltern gegen Drogen,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-5167.html
881,"Universität Bern, Hochschulstrasse 4; Nr. 120 / 1. OG West Bern",Do 26.06.2014 17:15 - 20:00,17:15 Uhr Vorstellung neuer Flyer; 18.15 Uhrt Vortragsabend,"Sabina Geissbühler-Strupler, Präsidentin der Schweizerischen Vereinigung Eltern gegen Drogen; 031 302 32 92 oder 079 431 93 97, s.g.s@bluewin.ch.",Schweizerische Vereinigung Eltern gegen Drogen,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-5168.html
882,Hotel Schweizerhof; Bahnhofplatz 11 3011 Bern,Di 10.06.2014 10:00 - 12:30,"Konferenz des Schweizer OSZE-Vorsitzes 2014, 10. und 11. Juni 2014; Eröffnungsansprache von Didier Burkhalter, amtierender Vorsitzender der OSZE",Sonja Isella; Pressesprecherin Information EDA; Porte-parole Information DFAE; Portavoce Informazione DFAE; +41 (0)31 322 54 88; +41 (0)79 742 91 92,Eidgenössisches Departement für auswärtige Angelegenheiten,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-5169.html
883,"Haus des Sports, Raum Olympia; Maison du Sport, salle Olympia; Haus des Sports, sala Olympia 3063 Ittigen (BE)",Do 05.06.2014 10:00 - 11:30,Medienkonferenz,Christoph Lauener; Leiter Kommunikation BASPO; Responsable du service de communication de l’OFSPO; Responsabile Comunicazione UFSPO; 032 327 61 33 / 079 320 82 88,Bundesamt für Sport,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-5170.html
884,Festhalle Sempach; Halle des fête Sempach 6204 Sempach (LU),Sa 30.08.2014 10:00 - 14:00,-,Thomas Jauch; Kommunikationschef; T: +41 31 357 33 33/36; M: +41 79 260 15 63,CVP Schweiz,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-5171.html
885,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences Bern",Do 12.06.2014 11:00 - 12:00,Medienkonferenz,Dario Ballanti; Kommunikation / Communication / Comunicazione; Tel. +41 31 325 84 67; E-Mail: dario.ballanti@elcom.admin.ch,Eidgenössische Elektrizitätskommission,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-5175.html
886,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences; Centro media di Palazzo federale, sala delle conferenze Bern",Mi 12.11.2014 12:30,Point de presse mit Bundesratssprecher André Simonazzi; Die Medienkonferenz wird live übertragen. Nähere Angaben zu Themen und Teilnehmerinnen und Teilnehmern werden kurz vor Beginn auf www.tv.admin.ch aufgeschaltet.,Der Bundesrat,Links   www.tv.admin.ch,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-5177.html
887,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences; Centro media di Palazzo federale, sala delle conferenze Bern",Mi 19.11.2014 14:00,Medienkonferenz des Bundesrates; Die Medienkonferenz wird live übertragen. Nähere Angaben zu Themen und Teilnehmerinnen und Teilnehmern werden kurz vor Beginn auf www.tv.admin.ch aufgeschaltet.,Der Bundesrat,Links   www.tv.admin.ch,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-5178.html
888,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences; Centro media di Palazzo federale, sala delle conferenze Bern",Fr 28.11.2014 14:30,Medienkonferenz des Bundesrates; Die Medienkonferenz wird live übertragen. Nähere Angaben zu Themen und Teilnehmerinnen und Teilnehmern werden kurz vor Beginn auf www.tv.admin.ch aufgeschaltet.,Der Bundesrat,Links   www.tv.admin.ch,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-5179.html
889,Parlamentsgebäude; Palais du Parlement Bern,Mo 24.11.2014 14:30,Wintersession der Eidgenössischen Räte (bis 12. Dezember 2014),Bundesversammlung,Links   Die Bundesversammlung - Das Schweizer Parlament,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-5180.html
890,Vatter Business Center; Bärenplatz 2 3011 Bern,Mo 23.06.2014 09:30,Medienkonferenz,Linda Rosenkranz; Leiterin Kommunikation Travail.Suisse; 031 370 21 11,Travail.Suisse,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-5181.html
891,"Haus der Kantone, Bern, Raum 074; Maison des cantons, Berne, salle 074; Speichergasse 6 3011 Bern",Do 26.06.2014 13:45,Medienkonferenz,Konferenz der Kantonsregierungen; mail@kdk.ch | www.kdk.ch; t +41 (0) 31 320 30 00,Konferenz der Kantonsregierungen (KdK),https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-5182.html
892,Restaurant Schmiedstube; Schmiedenplatz 5 3011 Bern,Mi 18.06.2014 11:55 - 12:30,Medienorientierung,strasseschweiz – Verband des Strassenverkehrs FRS; routesuisse – Fédération routière suisse FRS; Peter Kneubühler (031 329 80 82 / 079 632 31 08),strasseschweiz – Verband des Strassenverkehrs FRS,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-5183.html
893,"Medienzentrum Bundeshaus, kleiner Konferenzraum; Centre de presse du Palais fédéral, petite salle de conférences; Centro media di Palazzo federale, piccola salla delle conferenze Bern",Di 10.06.2014 12:00,Hintergrundgespräch,"Léa Wertheimer, Pressesprecherin Bundesamt für Migration, Tel. +41 31 325 93 90",Staatssekretariat für Migration,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-5184.html
894,"Zentrum Juch, Juchstrasse 27, 8048 Zürich-Altstetten; Verfahrenszentrum, Förrlibuckstrasse 110, 8005 Zürich Zürich",Mi 11.06.2014 09:00 - 11:45,Medienorientierung,medien@bfm.admin.ch,Staatssekretariat für Migration,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-5185.html
895,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences Bern",Mo 16.06.2014 10:30,"Medienkonferenz mit Bundesrat Alain Berset, Vorsteher des Eidgenössischen Departements des Innern (EDI)",Peter Lauener; Mediensprecher EDI / Porte-parole DFI; 058 462 82 31,Der Bundesrat,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-5186.html
896,Hotel Bern; Zeughausgasse 9 3011 Bern,Do 26.06.2014 10:00,Medienkonferenz,"Thomas Zimmermann, Leiter Kommunikation SGB; Tel.: 031 377 01 06 / Mobil: 079 249 59 74; thomas.zimmermann@sgb.ch",Gewerkschaftsjugend,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-5187.html
897,Hotel Ador; Laupenstrasse 15 3011 Bern,Fr 27.06.2014 10:15 - 17:00,SGB-Juristen-Tagung,"Thomas Zimmermann, Leiter Kommunikation SGB; Tel.: 031 377 01 06 / Mobil: 079 249 59 74; thomas.zimmermann@sgb.ch",Schweizerischer Gewerkschaftsbund (SGB),https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-5188.html
898,***,Do 19.06.2014,Fototermine,Linda Shepard; Kommunikationsbeauftragte EDA / Chargée de communication DFAE; +41 (0)79 544 48 16,Eidgenössisches Departement für auswärtige Angelegenheiten,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-5189.html
899,Landgut Lohn; Domaine du Lohn 3122 Kehrsatz (BE),Do 19.06.2014 16:30,16.30 Uhr Fototermine; 17.45 Uhr Point de presse,"Für inhaltliche Auskünfte / Pour des renseignements contextuels : Information EDA / DFAE; +41 (0)31 322 31 53, info@eda.admin.ch; Für weitere Auskünfte betreffend Logistik und Organisation / Pour de plus amples informations sur la logistique et l’organisation : Linda Shepard; Kommunikationsbeauftragte EDA / Chargée de communication DFAE; Tel: +41 (0)79 544 48 16",Eidgenössisches Departement für auswärtige Angelegenheiten EDA und Eidgenössisches Justiz- und Polizeidepartement EJPD,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-5190.html
900,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences Bern",Di 17.06.2014 10:00,"Ablauf; 10.00 Uhr Begrüssung; 10.05 Uhr Prof. Anne Héritier Lachat, Präsidentin des Verwaltungsrates; 10.20 Uhr Mark Branson, Direktor; 10.40 Uhr Fragerunde; 11.30 Uhr Ende der Veranstaltung",Tel.: +41 (0)31 327 91 71; E-Mail: media@finma.ch,Eidgenössische Finanzmarktaufsicht FINMA,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-5191.html
901,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences; Centro Media di Palazzo federale, sala delle conferenze Bern",Fr 04.07.2014 14:00,"Am Informationsanlass nehmen die Direktoren respektive Vizedirektoren aller beteiligten Fachstellen teil und stellen das Portal gemeinsam vor:; • Bruno Oberle, Direktor Bundesamt für Umwelt BAFU; • Peter Binder, Direktor Bundesamt für Meteorologie und Klimatologie MeteoSchweiz; • Stefan Wiemer, Direktor Schweizerischer Erdbebendienst SED; • Christoph Hegg, Stellvertretender Direktor Eidgenössische Forschungsanstalt WSL; • Christoph Flury, Stellvertretender Direktor Bundesamt für Bevölkerungsschutz BABS",Barbora Neveršil; barbora.neversil@bafu.admin.ch; Tel: +41 (0)79 443 48 26,"BAFU, MeteoSchweiz, SED, WSL/SLF, BABS",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-5192.html
902,Hotel Bern; Zeughausgasse 9 3011 Bern,Di 01.07.2014 10:45 Abgesagt,Abgesagt wegen technischen Probleme;; Medienkonferenz,Thomas Zimmermann; Leiter Kommunikation; 031 377 01 06; thomas.zimmermann@sgb.ch,Schweizerischer Gewerkschaftsbund (SGB),https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-5193.html
903,Zwischen Bernerhof und Bundeshaus West (Bergstation Marzilibahn); Entre le Bernerhof et le Palais fédéral ouest (station amont du funiculaire du Marzili); Fra il Bernerhof e la Bundeshaus West (funicolare Marzili) Bern,Do 19.06.2014 06:15,"Am 13. Parlamotion in Bern werden Politikerinnen und Politiker des Bundesparlaments 20 Minuten lang rennen, rollen oder walken.",Kurt Henauer; 032 327 63 10/079 405 76 20; kurt.henauer@baspo.admin.ch,Bundesamt für Sport,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-5194.html
904,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences Bern",Mo 30.06.2014 10:00,Jahresmedienkonferenz,Eidgenössischer Datenschutz- und Öffentlichkeitsbeauftragter,"Attachments   Einladung an die Medien / Invitation aux médias (PDF, 17 kB)",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-5195.html
905,"Thun, Alpnach, Stans",Di 26.08.2014 10:00,Informationsanlass VBS/Armee für Medienschaffende vom 26./27. August 2014,"Anmeldung, Fragen betreffend Anreise, Unterkunft, etc. Pour toute question d’ordre organisationnel (inscription,trajets, hébergement, etc.); Per eventuali domande relative al viaggio, all’alloggio (ecc.); kommunikation@gs-vbs.admin.ch oder/ou/o 058 464 50 58","Eidgenössisches Departement für Verteidigung, Bevölkerungsschutz und Sport",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-5196.html
906,Hotel Bern 3011 Bern,Fr 20.06.2014 09:45 - 11:00,"Medienfrühstück; Es referieren Dr. Gian Carle (Experte Energiewirtschaft, ewz), Nick Beglinger (Präsident swisscleantech) und Franziska Barmettler (Leiterin Politik, swisscleantech)","Franziska Barmettler, 058 580 0816, 079 796 5077",Wirtschaftsverband swissscleantech,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-5197.html
907,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences; Centro media di Palazzo federale, sala delle conferenze Bern",Di 01.07.2014 15:00,Medienkonferenz,Folco Galli; Bundesamt für Justiz / Office fédéral de la justice / Ufficio federale di giustizia; folco.galli@bj.admin.ch; T +41 58 462 77 88,Delegierter für Opfer von fürsorgerischen Zwangsmassnahmen,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-5198.html
908,"Medienzentrum Bundeshaus, Konferenzsaal; Centre de presse du Palais fédéral, salle de conférences Bern",Mo 03.11.2014 14:00,Medienkonferenz; Einladung folgt,"Claudia Profos, Co-Leitung wiss. Sekretariat EKKJ; ekkj-cfej@bsv.admin.ch",Eidgenössische Konferenz für Kinder- und Jugendfragen EKKJ,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-5199.html
909,Hotel Bern; Saal Nr. 3; Zeughausgasse 9 3011 Bern,Do 28.08.2014 10:15,Medienkonferenz; Nähere Angaben folgen,Alliance Sud; Phone: +41 31 390 93 30,Alliance Sud,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-5200.html
